rule,precision,recall,rule_coverage,Target,Sample size
"Employed==""Yes"" & Ethnicity!=""Latino""",0.872513857189436,0.5985238201744576,0.3067,0.4471,10000
"Employed==""Yes"" & Industry!=""Healthcare""",0.8721461187214612,0.5980764929545963,0.3066,0.4471,10000
"Employed==""Yes"" & Citizen==""ByBirth"" & Gender==""Female""",0.8701050620821394,0.2037575486468351,0.1047,0.4471,10000
"Employed==""Yes"" & Gender==""Female""",0.8696479543292103,0.2044285394766271,0.1051,0.4471,10000
"Age>21.58 & Industry==""Materials""",0.868421052631579,0.1476510067114094,0.076,0.447,1000
"Industry!=""Energy"" & Ethnicity==""Black""",0.8673469387755102,0.1901565995525727,0.098,0.447,1000
"Employed==""Yes"" & ZipCode<=204",0.8671811535337124,0.4775218072019682,0.2462,0.4471,10000
"YearsEmployed>0.75 & Ethnicity!=""White""",0.8660714285714286,0.2170022371364653,0.112,0.447,1000
"Married==""Yes"" & Income>560.0",0.8660714285714286,0.2170022371364653,0.112,0.447,1000
"Income>560.0 & BankCustomer==""Has account""",0.8660714285714286,0.2170022371364653,0.112,0.447,1000
"Age>27.0 & Ethnicity==""Black""",0.8656716417910447,0.1297539149888143,0.067,0.447,1000
"PriorDefault==""Yes""",0.8648648648648649,0.9696969696969696,0.37,0.33,100
"Employed==""Yes"" & Industry!=""Real Estate""",0.8619592875318066,0.6061283829121002,0.3144,0.4471,10000
"Employed==""Yes"" & Citizen==""ByBirth""",0.8611198987662132,0.6088123462312681,0.3161,0.4471,10000
"Employed==""Yes"" & Age>27.0",0.8606060606060606,0.3176733780760626,0.165,0.447,1000
"Employed==""Yes"" & Citizen!=""ByOtherMeans""",0.8603916614024005,0.6092596734511295,0.3166,0.4471,10000
"Ethnicity==""Black"" & Industry!=""ConsumerDiscretionary""",0.8596491228070176,0.2192393736017897,0.114,0.447,1000
"Employed==""Yes""",0.8590709353421218,0.6121673003802282,0.3186,0.4471,10000
Debt>0.5 & Income>40.0,0.8571428571428571,0.3636363636363636,0.14,0.33,100
"Ethnicity==""Black"" & Age>25.42",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"Industry==""Materials"" & Age>25.42",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"Age>21.83 & Industry==""Materials""",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"DriversLicense==""No"" & Ethnicity!=""Latino"" & Income>40.0",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"Ethnicity==""Black"" & Industry!=""Real Estate"" & Debt>0.5",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"DriversLicense==""No"" & Debt>0.5 & Age>35.25",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"DriversLicense==""No"" & ZipCode<=140 & Income>40.0",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"Employed==""Yes"" & Debt>2.5 & ZipCode<=96",0.8571428571428571,0.1818181818181818,0.07,0.33,100
"Married==""Yes"" & Ethnicity==""Black""",0.8545454545454545,0.2102908277404921,0.11,0.447,1000
"Ethnicity==""Black"" & BankCustomer==""Has account""",0.8545454545454545,0.2102908277404921,0.11,0.447,1000
"BankCustomer==""Has account"" & Ethnicity==""Black""",0.8545454545454545,0.2102908277404921,0.11,0.447,1000
"Employed==""Yes"" & Age>21.58",0.8544061302681992,0.4988814317673378,0.261,0.447,1000
Income>560.0,0.8527131782945736,0.2460850111856823,0.129,0.447,1000
"YearsEmployed>1.665 & Married==""Yes""",0.8526315789473684,0.3624161073825503,0.19,0.447,1000
"YearsEmployed>1.665 & BankCustomer==""Has account""",0.8526315789473684,0.3624161073825503,0.19,0.447,1000
"Ethnicity==""Black"" & Debt>0.875",0.8526315789473684,0.1812080536912751,0.095,0.447,1000
"Married==""Yes"" & Industry==""Materials""",0.8526315789473684,0.1812080536912751,0.095,0.447,1000
"BankCustomer==""Has account"" & Industry==""Materials""",0.8526315789473684,0.1812080536912751,0.095,0.447,1000
"Employed==""Yes"" & Debt>0.875",0.8512396694214877,0.4608501118568233,0.242,0.447,1000
"Ethnicity!=""Latino"" & Income>40.0",0.8461538461538461,0.3333333333333333,0.13,0.33,100
YearsEmployed>1.75 & ZipCode<=96,0.8461538461538461,0.3333333333333333,0.13,0.33,100
"Industry!=""Healthcare"" & Income>40.0",0.8461538461538461,0.3333333333333333,0.13,0.33,100
"Married==""Yes"" & Income>112.0",0.8457880434782609,0.278461194363677,0.1472,0.4471,10000
"BankCustomer==""Has account"" & Income>112.0",0.8457880434782609,0.278461194363677,0.1472,0.4471,10000
"Employed==""Yes"" & Ethnicity!=""Latino""",0.8448844884488449,0.5727069351230425,0.303,0.447,1000
YearsEmployed>2.5,0.8441558441558441,0.2762245582643703,0.1463,0.4471,10000
"Employed==""Yes"" & ZipCode<=210",0.8438818565400844,0.4474272930648769,0.237,0.447,1000
"Gender==""Female"" & Industry==""Materials""",0.8436363636363636,0.1037799150078282,0.055,0.4471,10000
"Employed==""Yes"" & YearsEmployed>0.665",0.8421052631578947,0.4848484848484848,0.19,0.33,100
"Employed==""Yes"" & Married==""Yes""",0.8404255319148937,0.5302013422818792,0.282,0.447,1000
"Employed==""Yes"" & BankCustomer==""Has account""",0.8404255319148937,0.5302013422818792,0.282,0.447,1000
"YearsEmployed>1.665 & Citizen==""ByBirth""",0.84,0.3758389261744966,0.2,0.447,1000
"Ethnicity==""Black"" & Age>29.42",0.8389694041867954,0.1165287407738761,0.0621,0.4471,10000
"Age>21.58 & Ethnicity==""Black""",0.8380952380952381,0.1968680089485458,0.105,0.447,1000
"Debt>0.875 & Industry==""Materials""",0.8375,0.1498881431767337,0.08,0.447,1000
YearsEmployed>1.665,0.8357487922705314,0.3870246085011186,0.207,0.447,1000
"Age>22.5 & Industry==""Materials""",0.8342245989304813,0.1395660925967345,0.0748,0.4471,10000
"Employed==""Yes""",0.8338658146964856,0.5838926174496645,0.313,0.447,1000
ZipCode<=140 & Income>40.0,0.8333333333333334,0.303030303030303,0.12,0.33,100
"Employed!=""No""",0.8312101910828026,0.5838926174496645,0.314,0.447,1000
Income>112.0,0.8305810397553517,0.3037351822858421,0.1635,0.4471,10000
"Ethnicity==""Black"" & Debt>1.625",0.8305274971941639,0.1655110713486915,0.0891,0.4471,10000
"Citizen==""ByBirth"" & Ethnicity==""Black""",0.8290598290598291,0.2170022371364653,0.117,0.447,1000
"Ethnicity==""Black""",0.8278688524590164,0.2259507829977628,0.122,0.447,1000
"Industry==""Materials"" & ZipCode<=210",0.8255813953488372,0.1588366890380313,0.086,0.447,1000
"Married==""Yes"" & Industry==""Materials""",0.81855249745158,0.1796018787743234,0.0981,0.4471,10000
"BankCustomer==""Has account"" & Industry==""Materials""",0.81855249745158,0.1796018787743234,0.0981,0.4471,10000
"Employed==""Yes"" & ZipCode<=96",0.8181818181818182,0.2727272727272727,0.11,0.33,100
"Industry==""Materials""",0.8148148148148148,0.1968680089485458,0.108,0.447,1000
Income>50.0,0.8135593220338984,0.3221476510067114,0.177,0.447,1000
YearsEmployed>1.75 & Age>25.42,0.8125,0.3939393939393939,0.16,0.33,100
"Ethnicity==""Black"" & ZipCode<=204",0.8102409638554217,0.180496533214046,0.0996,0.4471,10000
"Ethnicity!=""Other"" & YearsEmployed>1.75",0.8095238095238095,0.5151515151515151,0.21,0.33,100
"YearsEmployed>1.75 & Ethnicity!=""Other""",0.8095238095238095,0.5151515151515151,0.21,0.33,100
"Citizen!=""ByOtherMeans"" & Industry==""Materials""",0.8068077276908924,0.1961529859091925,0.1087,0.4471,10000
"Ethnicity==""Black"" & Industry!=""ConsumerDiscretionary""",0.8063798219584569,0.243122343994632,0.1348,0.4471,10000
"Industry==""Materials""",0.8032638259292838,0.1981659583985685,0.1103,0.4471,10000
Debt>4.335 & Age>36.75,0.8032544378698225,0.1214493401923507,0.0676,0.4471,10000
"Married==""Yes"" & YearsEmployed>1.75",0.8,0.4848484848484848,0.2,0.33,100
"BankCustomer==""Has account"" & YearsEmployed>1.75",0.8,0.4848484848484848,0.2,0.33,100
"Employed==""Yes"" & Married==""Yes"" & Age>21.83",0.8,0.4848484848484848,0.2,0.33,100
"Employed==""Yes"" & Age>21.83 & BankCustomer==""Has account""",0.8,0.4848484848484848,0.2,0.33,100
Income>40.0,0.8,0.3636363636363636,0.15,0.33,100
"Married==""Yes"" & Income>6.0",0.8,0.3636363636363636,0.15,0.33,100
"Employed==""Yes"" & Income>6.0",0.8,0.3636363636363636,0.15,0.33,100
"BankCustomer==""Has account"" & Income>6.0",0.8,0.3636363636363636,0.15,0.33,100
"Employed==""Yes"" & ZipCode<=140",0.8,0.3636363636363636,0.15,0.33,100
"Employed==""Yes"" & Debt>2.5 & Married==""Yes""",0.8,0.3636363636363636,0.15,0.33,100
"Employed==""Yes"" & Debt>2.5 & BankCustomer==""Has account""",0.8,0.3636363636363636,0.15,0.33,100
"Employed==""Yes"" & Debt>2.5 & Ethnicity==""White""",0.8,0.2424242424242424,0.1,0.33,100
"Married==""Yes"" & Ethnicity==""Black""",0.7966237942122186,0.2216506374412883,0.1244,0.4471,10000
"Ethnicity==""Black"" & BankCustomer==""Has account""",0.7966237942122186,0.2216506374412883,0.1244,0.4471,10000
"BankCustomer==""Has account"" & Ethnicity==""Black""",0.7966237942122186,0.2216506374412883,0.1244,0.4471,10000
"Age>22.5 & Ethnicity==""Black""",0.7938487115544473,0.2135987474837843,0.1203,0.4471,10000
"Employed==""Yes"" & Married==""Yes""",0.7916666666666666,0.5757575757575758,0.24,0.33,100
"Employed==""Yes"" & BankCustomer==""Has account""",0.7916666666666666,0.5757575757575758,0.24,0.33,100
Debt>2.5 & YearsEmployed>1.75,0.7894736842105263,0.4545454545454545,0.19,0.33,100
"Employed==""Yes"" & DriversLicense==""No"" & Industry!=""Energy""",0.7857142857142857,0.3333333333333333,0.14,0.33,100
Age>29.42 & Debt>4.335,0.784,0.1753522701856407,0.1,0.4471,10000
"Employed==""Yes"" & Ethnicity!=""Latino""",0.782608695652174,0.5454545454545454,0.23,0.33,100
"Employed==""Yes"" & Industry!=""Healthcare""",0.782608695652174,0.5454545454545454,0.23,0.33,100
YearsEmployed>0.75,0.780281690140845,0.6196868008948546,0.355,0.447,1000
"Citizen==""ByBirth"" & Ethnicity==""Black""",0.7784172661870503,0.2420040259449787,0.139,0.4471,10000
"Ethnicity==""Black"" & Citizen!=""ByOtherMeans""",0.7781765972720747,0.2424513531648401,0.1393,0.4471,10000
"Industry!=""Energy"" & YearsEmployed>1.75",0.7777777777777778,0.4242424242424242,0.18,0.33,100
YearsEmployed>1.75,0.7727272727272727,0.5151515151515151,0.22,0.33,100
"Ethnicity==""Black""",0.7694986072423399,0.247148288973384,0.1436,0.4471,10000
YearsEmployed>1.165,0.7639651275427833,0.5291881010959517,0.3097,0.4471,10000
"Employed==""Yes"" & Age>21.83",0.7619047619047619,0.4848484848484848,0.21,0.33,100
"Employed==""Yes""",0.76,0.5757575757575758,0.25,0.33,100
Age>22.5 & Debt>4.335,0.7539393939393939,0.2782375307537463,0.165,0.4471,10000
ZipCode<=112 & Debt>4.335,0.7519337016574585,0.304406173115634,0.181,0.4471,10000
"Ethnicity==""Black"" & Industry!=""Real Estate""",0.75,0.1818181818181818,0.08,0.33,100
"Ethnicity==""Black"" & Debt>0.5",0.75,0.1818181818181818,0.08,0.33,100
"Industry==""ConsumerStaples"" & Age>29.42",0.75,0.1818181818181818,0.08,0.33,100
"Married==""Yes"" & Age>42.17",0.75,0.1073825503355704,0.064,0.447,1000
"BankCustomer==""Has account"" & Age>42.17",0.75,0.1073825503355704,0.064,0.447,1000
"DriversLicense==""No"" & Age>35.25",0.7272727272727273,0.2424242424242424,0.11,0.33,100
"Industry==""Materials"" & Debt>0.5",0.7272727272727273,0.2424242424242424,0.11,0.33,100
"DriversLicense==""Yes"" & Debt>4.335",0.7197860962566844,0.150525609483337,0.0935,0.4471,10000
Debt>9.25 & ZipCode<=129,0.7184466019417476,0.1655480984340044,0.103,0.447,1000
"Gender==""Female"" & Debt>4.335",0.7136094674556213,0.1348691567881905,0.0845,0.4471,10000
"Married==""Yes"" & Debt>4.335",0.7128757290264692,0.3554014761798255,0.2229,0.4471,10000
"BankCustomer==""Has account"" & Debt>4.335",0.7128757290264692,0.3554014761798255,0.2229,0.4471,10000
ZipCode<=112 & Age>36.75,0.7091595845136922,0.1679713710579288,0.1059,0.4471,10000
"Ethnicity!=""Latino"" & Debt>4.335",0.7088983050847457,0.3741892194140013,0.236,0.4471,10000
Age>42.17,0.6923076923076923,0.1208053691275167,0.078,0.447,1000
Debt>4.625 & ZipCode<=129,0.6894736842105263,0.2930648769574944,0.19,0.447,1000
"Citizen==""ByBirth"" & Debt>4.335",0.6885714285714286,0.3773205099530306,0.245,0.4471,10000
"Gender==""Female"" & Debt>4.625",0.6794871794871795,0.1185682326621924,0.078,0.447,1000
Debt>4.335,0.6780258519388954,0.3871617087899798,0.2553,0.4471,10000
"Gender==""Female"" & ZipCode<=112",0.6694502435629784,0.215164392753299,0.1437,0.4471,10000
"Married==""Yes"" & Debt>4.625",0.6683168316831684,0.3020134228187919,0.202,0.447,1000
"Debt>4.625 & BankCustomer==""Has account""",0.6683168316831684,0.3020134228187919,0.202,0.447,1000
Income>6.0,0.6666666666666666,0.3636363636363636,0.18,0.33,100
"Industry==""Materials""",0.6666666666666666,0.2424242424242424,0.12,0.33,100
"Ethnicity==""Black""",0.6666666666666666,0.1818181818181818,0.09,0.33,100
"ZipCode<=112 & DriversLicense==""Yes""",0.6576402321083172,0.2281368821292775,0.1551,0.4471,10000
"Citizen==""ByBirth"" & Debt>4.625",0.6527777777777778,0.3154362416107382,0.216,0.447,1000
Age>22.5 & ZipCode<=112,0.652637999390058,0.4786401252516216,0.3279,0.4471,10000
"Gender==""Female"" & ZipCode<=129",0.651685393258427,0.2595078299776286,0.178,0.447,1000
"Citizen==""ByBirth"" & ZipCode<=112",0.6455847255369929,0.6050100648624469,0.419,0.4471,10000
"BankCustomer==""Has account"" & ZipCode<=112",0.6454133064516129,0.5728025050324312,0.3968,0.4471,10000
"Married==""Yes"" & ZipCode<=112",0.6453239223594656,0.5725788414225006,0.3967,0.4471,10000
Debt>4.625,0.6447368421052632,0.3288590604026846,0.228,0.447,1000
YearsEmployed>0.665,0.6363636363636364,0.6363636363636364,0.33,0.33,100
"Married==""Yes"" & Age>36.75",0.6334716459197787,0.2048758666964884,0.1446,0.4471,10000
"BankCustomer==""Has account"" & Age>36.75",0.6334716459197787,0.2048758666964884,0.1446,0.4471,10000
ZipCode<=112,0.6178454842219804,0.6349809885931559,0.4595,0.4471,10000
"Married==""Yes"" & ZipCode<=129",0.6124197002141327,0.639821029082774,0.467,0.447,1000
"BankCustomer==""Has account"" & ZipCode<=129",0.6124197002141327,0.639821029082774,0.467,0.447,1000
"Citizen==""ByBirth"" & ZipCode<=129",0.5980392156862745,0.6823266219239373,0.51,0.447,1000
Age>36.75,0.5960737656157049,0.2241109371505256,0.1681,0.4471,10000
ZipCode>288,0.5916666666666667,0.1588366890380313,0.12,0.447,1000
"Gender==""Female"" & DriversLicense==""Yes""",0.5848595848595849,0.1071348691567881,0.0819,0.4471,10000
Debt>2.335,0.5788177339901478,0.5257270693512305,0.406,0.447,1000
ZipCode<=129,0.5763016157989228,0.7181208053691275,0.557,0.447,1000
"Married==""Yes"" & Gender==""Female""",0.576271186440678,0.3042505592841163,0.236,0.447,1000
"Gender==""Female"" & BankCustomer==""Has account""",0.576271186440678,0.3042505592841163,0.236,0.447,1000
"Married==""Yes"" & Gender==""Female""",0.5746812386156649,0.2822634757324983,0.2196,0.4471,10000
"Gender==""Female"" & BankCustomer==""Has account""",0.5746812386156649,0.2822634757324983,0.2196,0.4471,10000
Age>33.5,0.5577689243027888,0.3131991051454139,0.251,0.447,1000
Debt>2.5 & ZipCode<=96,0.5555555555555556,0.303030303030303,0.18,0.33,100
Debt>2.5 & ZipCode<=140,0.5416666666666666,0.3939393939393939,0.24,0.33,100
"Debt>2.5 & Gender==""Female""",0.5384615384615384,0.2121212121212121,0.13,0.33,100
"Citizen==""ByBirth"" & Gender==""Female""",0.5371109337589784,0.3010512189666741,0.2506,0.4471,10000
"Citizen==""ByBirth"" & Gender==""Female""",0.5353159851301115,0.3221476510067114,0.269,0.447,1000
"Gender==""Female"" & Citizen!=""ByOtherMeans""",0.5307963907414672,0.3026168642361888,0.2549,0.4471,10000
Debt>1.625,0.5278104191147669,0.6027734287631402,0.5106,0.4471,10000
"Married==""Yes"" & Age>21.58",0.5267295597484277,0.7494407158836689,0.636,0.447,1000
"Age>21.58 & BankCustomer==""Has account""",0.5267295597484277,0.7494407158836689,0.636,0.447,1000
"Gender==""Female""",0.5226757369614512,0.3093267725341087,0.2646,0.4471,10000
Age>29.42,0.5205704882062534,0.4245135316484008,0.3646,0.4471,10000
"Gender==""Female""",0.5190311418685121,0.3355704697986577,0.289,0.447,1000
Age>27.0,0.513978494623656,0.5346756152125279,0.465,0.447,1000
"Married==""Yes"" & Ethnicity!=""Latino""",0.5111695137976346,0.8702460850111857,0.761,0.447,1000
"BankCustomer==""Has account"" & Ethnicity!=""Latino""",0.5111695137976346,0.8702460850111857,0.761,0.447,1000
"Citizen==""ByBirth"" & BankCustomer==""Has account""",0.5092430171366887,0.844106463878327,0.7411,0.4471,10000
"Married==""Yes"" & Citizen==""ByBirth""",0.5091767881241566,0.8438828002683963,0.741,0.4471,10000
"Citizen==""ByBirth"" & Married==""Yes""",0.5091767881241566,0.8438828002683963,0.741,0.4471,10000
"BankCustomer==""Has account"" & Ethnicity!=""Latino""",0.5089273905568047,0.8606575710131962,0.7561,0.4471,10000
"Married==""Yes"" & Ethnicity!=""Latino""",0.5088624338624339,0.8604339074032655,0.756,0.4471,10000
"Married==""Yes"" & Citizen==""ByBirth""",0.5053908355795148,0.8389261744966443,0.742,0.447,1000
"Citizen==""ByBirth"" & BankCustomer==""Has account""",0.5053908355795148,0.8389261744966443,0.742,0.447,1000
"BankCustomer==""Has account"" & Citizen!=""ByOtherMeans""",0.5035159877935518,0.8488033996868709,0.7537,0.4471,10000
"Married==""Yes"" & Citizen!=""ByOtherMeans""",0.5034501061571125,0.8485797360769403,0.7536,0.4471,10000
"Debt>2.5 & Married==""Yes""",0.5,0.4848484848484848,0.32,0.33,100
"Debt>2.5 & BankCustomer==""Has account""",0.5,0.4848484848484848,0.32,0.33,100
"Married==""Yes"" & Age>35.25",0.5,0.3333333333333333,0.22,0.33,100
"BankCustomer==""Has account"" & Age>35.25",0.5,0.3333333333333333,0.22,0.33,100
"DriversLicense==""No"" & Debt>2.5",0.5,0.303030303030303,0.2,0.33,100
"Married==""Yes"" & DriversLicense==""Yes""",0.4983520105471325,0.3381793782151644,0.3034,0.4471,10000
"BankCustomer==""Has account"" & DriversLicense==""Yes""",0.4983520105471325,0.3381793782151644,0.3034,0.4471,10000
"Ethnicity!=""White""",0.494902687673772,0.3583091031089241,0.3237,0.4471,10000
"Ethnicity!=""White""",0.4934640522875817,0.3378076062639821,0.306,0.447,1000
"Citizen==""ByBirth"" & Ethnicity!=""Latino""",0.49338146811071,0.9172259507829976,0.831,0.447,1000
Debt>0.875,0.4930448222565687,0.7136465324384788,0.647,0.447,1000
"Married==""Yes"" & Age>25.42",0.4901960784313725,0.7575757575757576,0.51,0.33,100
"BankCustomer==""Has account"" & Age>25.42",0.4901960784313725,0.7575757575757576,0.51,0.33,100
"BankCustomer==""Has account""",0.4901474780022307,0.8845895772757773,0.8069,0.4471,10000
"Married==""Yes""",0.4900990099009901,0.8859060402684564,0.808,0.447,1000
"BankCustomer==""Has account""",0.4900990099009901,0.8859060402684564,0.808,0.447,1000
"Married==""Yes""",0.4900842835894893,0.8843659136658466,0.8068,0.4471,10000
YearsEmployed>0.25,0.4893617021276595,0.696969696969697,0.47,0.33,100
Age>22.5,0.4874982921164093,0.7980317602326101,0.7319,0.4471,10000
"Citizen==""ByBirth"" & DriversLicense==""Yes""",0.4843659525188187,0.3741892194140013,0.3454,0.4471,10000
Age>21.58,0.4837451235370611,0.8322147651006712,0.769,0.447,1000
"Citizen!=""ByOtherMeans"" & DriversLicense==""Yes""",0.4806756369882622,0.3755312010735853,0.3493,0.4471,10000
Age>35.25,0.4782608695652174,0.3333333333333333,0.23,0.33,100
"Industry!=""ConsumerStaples""",0.4753969147618511,0.9443077611272646,0.8881,0.4471,10000
"DriversLicense==""Yes"" & Ethnicity!=""Latino""",0.4743484224965706,0.3867143815701185,0.3645,0.4471,10000
"Ethnicity!=""Latino""",0.4725877192982456,0.96420581655481,0.912,0.447,1000
Debt>2.5,0.4722222222222222,0.5151515151515151,0.36,0.33,100
"Industry!=""ConsumerDiscretionary""",0.4718614718614718,0.950794005815254,0.9009,0.4471,10000
"Ethnicity!=""Latino""",0.4717268377555459,0.9702527398792216,0.9196,0.4471,10000
"Industry!=""Healthcare""",0.4714845450587723,0.9689107582196376,0.9188,0.4471,10000
"Industry!=""ConsumerStaples""",0.4714445688689809,0.941834451901566,0.893,0.447,1000
"Industry!=""Healthcare""",0.4704595185995623,0.9619686800894854,0.914,0.447,1000
ZipCode<=204,0.4683544303797468,0.786177588906285,0.7505,0.4471,10000
"DriversLicense==""Yes""",0.4662592986184909,0.3925296354283158,0.3764,0.4471,10000
"Citizen==""ByBirth""",0.4652686762778505,0.9528069783046298,0.9156,0.4471,10000
"Citizen==""ByBirth""",0.4644808743169399,0.9507829977628636,0.915,0.447,1000
"Industry!=""Financials""",0.4627659574468085,0.9731543624161074,0.94,0.447,1000
"Citizen!=""ByOtherMeans""",0.4600042890842805,0.9595168866025496,0.9326,0.4471,10000
ZipCode<=210,0.458005249343832,0.7807606263982103,0.762,0.447,1000
"DriversLicense==""No"" & ZipCode<=96",0.4545454545454545,0.303030303030303,0.22,0.33,100
"Married==""Yes"" & Age>21.83",0.4461538461538462,0.8787878787878788,0.65,0.33,100
"Age>21.83 & BankCustomer==""Has account""",0.4461538461538462,0.8787878787878788,0.65,0.33,100
"Citizen==""ByOtherMeans""",0.4444444444444444,0.1212121212121212,0.09,0.33,100
ZipCode>280,0.4444444444444444,0.1212121212121212,0.09,0.33,100
"Married==""Yes"" & ZipCode<=96",0.4411764705882353,0.4545454545454545,0.34,0.33,100
"BankCustomer==""Has account"" & ZipCode<=96",0.4411764705882353,0.4545454545454545,0.34,0.33,100
Age>29.42,0.4358974358974359,0.5151515151515151,0.39,0.33,100
"Married==""Yes"" & Debt>0.5",0.4328358208955223,0.8787878787878788,0.67,0.33,100
"BankCustomer==""Has account"" & Debt>0.5",0.4328358208955223,0.8787878787878788,0.67,0.33,100
ZipCode<=96,0.4324324324324324,0.4848484848484848,0.37,0.33,100
Age>25.42,0.4166666666666667,0.7575757575757576,0.6,0.33,100
"DriversLicense==""No"" & Debt>0.5",0.4166666666666667,0.6060606060606061,0.48,0.33,100
"Gender==""Female""",0.4,0.303030303030303,0.25,0.33,100
"Married==""Yes"" & DriversLicense==""No""",0.3962264150943396,0.6363636363636364,0.53,0.33,100
"DriversLicense==""No"" & BankCustomer==""Has account""",0.3962264150943396,0.6363636363636364,0.53,0.33,100
"DriversLicense==""No"" & Married==""Yes""",0.3962264150943396,0.6363636363636364,0.53,0.33,100
Debt>1.0,0.3928571428571428,0.6666666666666666,0.56,0.33,100
Debt>0.5,0.3896103896103896,0.9090909090909092,0.77,0.33,100
"Married==""Yes""",0.3809523809523809,0.9696969696969696,0.84,0.33,100
"BankCustomer==""Has account""",0.3809523809523809,0.9696969696969696,0.84,0.33,100
Age>21.83,0.375,0.9090909090909092,0.8,0.33,100
ZipCode<=140,0.3684210526315789,0.6363636363636364,0.57,0.33,100
"Industry!=""Healthcare""",0.3636363636363636,0.9696969696969696,0.88,0.33,100
"Citizen!=""ByBirth""",0.3636363636363636,0.1212121212121212,0.11,0.33,100
"Industry!=""ConsumerDiscretionary""",0.358695652173913,1.0,0.92,0.33,100
"Ethnicity==""White""",0.3571428571428571,0.7575757575757576,0.7,0.33,100
"Ethnicity!=""Latino""",0.3555555555555555,0.9696969696969696,0.9,0.33,100
"DriversLicense==""No""",0.3548387096774194,0.6666666666666666,0.62,0.33,100
"Ethnicity!=""Asian""",0.3440860215053763,0.9696969696969696,0.93,0.33,100
"Ethnicity!=""Other""",0.34375,1.0,0.96,0.33,100
"Industry!=""Real Estate""",0.3402061855670103,1.0,0.97,0.33,100
